review_paper_id,review_title,table_label,table_caption,row_index,row_text,organism_guess,cited_doi,cited_pmid,cited_title,cited_year,cited_source,matched_candidate_paper_id
P116495f9869e,"Transposon-based genome editing of industrial microorganisms: advances, challenges, and prospects",Table 1,Applications of transposons in industrial microorganisms.,8,ISCg1 | Corynebacterium glutamicum | — | Random mutagenesis libraries | Random | — | [48],Cg1,10.3389/fbioe.2021.751334,34976962,Construction of an IS-free Corynebacterium glutamicum ATCC 13032 chassis strain and random mutagenesis using the endogenous ISCg1 transposase,2021,Front Bioeng Biotechnol,Pac110a7c6a19
P116495f9869e,"Transposon-based genome editing of industrial microorganisms: advances, challenges, and prospects",Table 1,Applications of transposons in industrial microorganisms.,9,Mini-Tn5 | Corynebacterium glutamicum | 3.0 × 104 CFU/μg DNA | Random mutagenesis libraries | Random | 1.2 kb | [100],Corynebacterium glutamicum,10.1007/978-1-61779-197-0_24,21815106,High-throughput transposon mutagenesis of Corynebacterium glutamicum,2011,Methods Mol Biol,P6f66d15a4c36
P116495f9869e,"Transposon-based genome editing of industrial microorganisms: advances, challenges, and prospects",Table 1,Applications of transposons in industrial microorganisms.,10,"IS6100 | Corynebacterium glutamicum | 5–10 CFU/μg DNA | Random mutagenesis libraries, combining with metabolic profiling method to analyze the genotype/phenotype correlations | Random | — | [49,50]",6100,10.1186/1471-2164-7-205,16901339,Random mutagenesis in Corynebacterium glutamicum ATCC 13032 using an IS6100-based transposon vector identified the last unknown gene in the histidine biosynthesis pathway,2006,BMC Genom,Pe2ddcc8d1731
P116495f9869e,"Transposon-based genome editing of industrial microorganisms: advances, challenges, and prospects",Table 1,Applications of transposons in industrial microorganisms.,10,"IS6100 | Corynebacterium glutamicum | 5–10 CFU/μg DNA | Random mutagenesis libraries, combining with metabolic profiling method to analyze the genotype/phenotype correlations | Random | — | [49,50]",6100,10.1371/journal.pone.0086799,24504095,High-throughput screening of a Corynebacterium glutamicum mutant library on genomic and metabolic level,2014,PLoS One,P83627f89363b
P116495f9869e,"Transposon-based genome editing of industrial microorganisms: advances, challenges, and prospects",Table 1,Applications of transposons in industrial microorganisms.,11,"Tn5 | Streptomyces avermitilis | — | Random mutagenesis libraries, identifying a previously unidentified sugar transporter TP6568 for producing high-yield avermectin B1a | Random | — | [34]",Streptomyces avermitilis,10.1007/s00253-023-12964-9,38194147,A previously unidentified sugar transporter for engineering of high-yield Streptomyces,2024,Appl Microbiol Biotechnol,P22d9d1052f5b
P116495f9869e,"Transposon-based genome editing of industrial microorganisms: advances, challenges, and prospects",Table 1,Applications of transposons in industrial microorganisms.,12,"Streptomyces rimosus | — | Random mutagenesis libraries, identifying two previously uncharacterized regulators of rimocidin biosynthesis: RRT and HYP | Random | — | [35]",Streptomyces rimosus,10.1007/s11274-023-03814-x,37891332,Transposon-based identification of genes involved in the rimocidin biosynthesis in Streptomyces rimosus M527,2023,World J Microbiol Biotechnol,P2cbdc8ec59aa
P116495f9869e,"Transposon-based genome editing of industrial microorganisms: advances, challenges, and prospects",Table 1,Applications of transposons in industrial microorganisms.,13,"Mini-Tn3/7-3xHA/lacZ | Saccharomyces cerevisiae | — | Random mutagenesis libraries | Random | — | [[44], [45], [46]]",Saccharomyces cerevisiae,10.1038/46558,10586881,Large-scale analysis of the yeast genome by transposon tagging and gene disruption,1999,Nature,Pf2be6755189e
P116495f9869e,"Transposon-based genome editing of industrial microorganisms: advances, challenges, and prospects",Table 1,Applications of transposons in industrial microorganisms.,13,"Mini-Tn3/7-3xHA/lacZ | Saccharomyces cerevisiae | — | Random mutagenesis libraries | Random | — | [[44], [45], [46]]",Saccharomyces cerevisiae,10.1101/gr.2875304,15466296,Large-scale mutagenesis of the yeast genome using a Tn7-derived multipurpose transposon,2004,Genome Res,Ped1ce562d681
P116495f9869e,"Transposon-based genome editing of industrial microorganisms: advances, challenges, and prospects",Table 1,Applications of transposons in industrial microorganisms.,13,"Mini-Tn3/7-3xHA/lacZ | Saccharomyces cerevisiae | — | Random mutagenesis libraries | Random | — | [[44], [45], [46]]",Saccharomyces cerevisiae,10.1101/pdb.top080259,27250950,Multipurpose transposon-insertion libraries in yeast,2016,Cold Spring Harb Protoc,P4639677315a6
P116495f9869e,"Transposon-based genome editing of industrial microorganisms: advances, challenges, and prospects",Table 1,Applications of transposons in industrial microorganisms.,14,"Tn5, mariner | Escherichia coli | — | Large-scale genetic screening and characterization | Random | — | [[58], [59], [60], [61]]",mariner,10.1128/mBio.00306-15,25968644,Rapid quantification of mutant fitness in diverse bacteria by sequencing randomly bar-coded transposons,2015,mBio,P4a092c49fe11
P116495f9869e,"Transposon-based genome editing of industrial microorganisms: advances, challenges, and prospects",Table 1,Applications of transposons in industrial microorganisms.,14,"Tn5, mariner | Escherichia coli | — | Large-scale genetic screening and characterization | Random | — | [[58], [59], [60], [61]]",mariner,10.1038/s41586-018-0124-0,29769716,Mutant phenotypes for thousands of bacterial genes of unknown function,2018,Nature,Pf50342102ada
P116495f9869e,"Transposon-based genome editing of industrial microorganisms: advances, challenges, and prospects",Table 1,Applications of transposons in industrial microorganisms.,14,"Tn5, mariner | Escherichia coli | — | Large-scale genetic screening and characterization | Random | — | [[58], [59], [60], [61]]",mariner,10.1371/journal.pbio.3000877,33048924,High-throughput mapping of the phage resistance landscape in E. coli,2020,PLoS Biol,P36500eb08a20
P116495f9869e,"Transposon-based genome editing of industrial microorganisms: advances, challenges, and prospects",Table 1,Applications of transposons in industrial microorganisms.,14,"Tn5, mariner | Escherichia coli | — | Large-scale genetic screening and characterization | Random | — | [[58], [59], [60], [61]]",mariner,10.15252/msb.202211398,36970845,"A self-propagating, barcoded transposon system for the dynamic rewiring of genomic networks",2023,Mol Syst Biol,P6e670b1cc04b
P116495f9869e,"Transposon-based genome editing of industrial microorganisms: advances, challenges, and prospects",Table 1,Applications of transposons in industrial microorganisms.,15,Mariner | Clostridium ljungdahlii | 98% | Chromosomal integration of 3-hydroxybutyrate production pathway | Random | 4.8 kb | [69],M ariner,10.1016/j.gresc.2025.01.001,,Engineering Clostridium ljungdahlii for efficient 3-hydroxybutyrate production from one-carbon gases,2025,Green Synth Catal,P91b2fab9dba9
P116495f9869e,"Transposon-based genome editing of industrial microorganisms: advances, challenges, and prospects",Table 1,Applications of transposons in industrial microorganisms.,16,"Xylose-inducible mariner | Clostridium ljungdahlii | — | Integrating 11.1 kb clusters into the genome and producing acetone and isopropanol; Integrating 17.9 kb and 7.8 kb clusters respectively into the genome and producing hexanol and butanol | Random | Up to 25.6 kb | [70,71]",mariner,10.1186/s13068-019-1448-1,31086564,Development of a metabolic pathway transfer and genomic integration system for the syngas-fermenting bacterium Clostridium ljungdahlii,2019,Biotechnol Biofuels,P04b3d3e58004
P116495f9869e,"Transposon-based genome editing of industrial microorganisms: advances, challenges, and prospects",Table 1,Applications of transposons in industrial microorganisms.,16,"Xylose-inducible mariner | Clostridium ljungdahlii | — | Integrating 11.1 kb clusters into the genome and producing acetone and isopropanol; Integrating 17.9 kb and 7.8 kb clusters respectively into the genome and producing hexanol and butanol | Random | Up to 25.6 kb | [70,71]",mariner,10.1186/s12934-022-01802-8,35568911,Metabolic engineering of Clostridium ljungdahlii for the production of hexanol and butanol from CO2 and H2,2022,Microb Cell Fact,P6c4b124ea433
P116495f9869e,"Transposon-based genome editing of industrial microorganisms: advances, challenges, and prospects",Table 1,Applications of transposons in industrial microorganisms.,17,Hermes | Yarrowia lipolytica | — | Integrating multiple copies of the 2-pyrone synthase (2-PS)-expressing cassette into the genome | Random | — | [72],Yarrowia lipolytica,10.1002/bit.26733,29777591,Bioengineering triacetic acid lactone production in Yarrowia lipolytica for pogostone synthesis,2018,Biotechnol Bioeng,P48b644988450
P116495f9869e,"Transposon-based genome editing of industrial microorganisms: advances, challenges, and prospects",Table 1,Applications of transposons in industrial microorganisms.,18,Ty (LTR sequences) | Yarrowia lipolytica | — | Developing multi-copy and high-copy integration tools (YaliCMulti and YaliHMulti) | Targeted | ≤20 kb | [73],Yarrowia lipolytica,10.1016/j.ymben.2024.01.003,38224832,"YaliCMulti and YaliHMulti: stable, efficient multi-copy integration tools for engineering Yarrowia lipolytica",2024,Metab Eng,P8d876ae14208
P116495f9869e,"Transposon-based genome editing of industrial microorganisms: advances, challenges, and prospects",Table 1,Applications of transposons in industrial microorganisms.,19,Mini-Tn5 | Escherichia coli | 5.5 × 10−3 per recipient cell | Integrating multicopy of polyhydroxybutyrate (PHB) biosynthesis genes and producing more PHB than before | Random | 5.7 kb | [76],Escherichia coli,10.1021/acssynbio.4c00140,39418641,Dual-plasmid mini-Tn5 system to stably integrate multicopy of target genes in Escherichia coli,2024,ACS Synth Biol,P1a91e6a547cd
P116495f9869e,"Transposon-based genome editing of industrial microorganisms: advances, challenges, and prospects",Table 1,Applications of transposons in industrial microorganisms.,20,Tn7-like | Escherichia coli | ∼97% | Integrating DNA into target sites; Inhibiting byproducts and enhancing recombinant protein yield (ShCAST) | Targeted | At least 14.5 kb | [81],Escherichia coli,10.1016/j.jtice.2023.104746,,Metabolic engineering of Escherichia coli to enhance protein production by coupling ShCAST-based optimized transposon system and CRISPR interference,2023,J Taiwan Inst Chem Eng,Pd58c7ad5d871
P116495f9869e,"Transposon-based genome editing of industrial microorganisms: advances, challenges, and prospects",Table 1,Applications of transposons in industrial microorganisms.,21,Tn6677 | Escherichia coli | ≤62% | Integrating DNA sequence on the target site (INTEGRATE) | Targeted | At least 10 kb | [82],Escherichia coli,10.1038/s41586-019-1323-z,31189177,Transposon-encoded CRISPR-Cas systems direct RNA-guided DNA integration,2019,Nature,P776b3c2b6ca4
P116495f9869e,"Transposon-based genome editing of industrial microorganisms: advances, challenges, and prospects",Table 1,Applications of transposons in industrial microorganisms.,22,Tn6677 | Lactococcus lactis | 4 × 10−5 per recipient cell | Integrating a 10 kb fragment at the target site with an efficiency only fivefold lower than that for a 1 kb fragment (INTEGRATE) | Targeted | 10 kb | [84],Lactococcus lactis,10.3390/ijms232213978,36430465,New effective method of lactococcus genome editing using guide RNA-directed transposition,2022,Int J Mol Sci,P3ebddc1303f6
P116495f9869e,"Transposon-based genome editing of industrial microorganisms: advances, challenges, and prospects",Table 1,Applications of transposons in industrial microorganisms.,23,Tn6677 | Corynebacterium glutamicum | ≤55.5% | Integrating DNA fragments at the target site (INTEGRATE) | Targeted | Up to 9 kb | [85],Corynebacterium glutamicum,10.1021/acssynbio.3c00193,37348112,RNA-guided DNA transposition in Corynebacterium glutamicum and Bacillus subtilis,2023,ACS Synth Biol,P2bd32ee6907d
P116495f9869e,"Transposon-based genome editing of industrial microorganisms: advances, challenges, and prospects",Table 1,Applications of transposons in industrial microorganisms.,24,"Tn6677 | Escherichia coli | ≤95% | Implementing multicopy chromosomal integration (MUCICAT), producing 11.59 g/L N-acetylglucosamine (GlcNAc), and inserting the ppk gene (No. 8) into various positions and copy numbers in the genome | Targeted | — | [87,88]",Escherichia coli,10.1089/crispr.2021.0018,34152213,Programming cells by multicopy chromosomal integration using CRISPR-associated transposases,2021,CRISPR J,P09f562784bd5
P116495f9869e,"Transposon-based genome editing of industrial microorganisms: advances, challenges, and prospects",Table 1,Applications of transposons in industrial microorganisms.,24,"Tn6677 | Escherichia coli | ≤95% | Implementing multicopy chromosomal integration (MUCICAT), producing 11.59 g/L N-acetylglucosamine (GlcNAc), and inserting the ppk gene (No. 8) into various positions and copy numbers in the genome | Targeted | — | [87,88]",Escherichia coli,10.1007/s00253-024-13350-9,39937288,Study on the framework of ATP energy cycle system in Escherichia coli,2025,Appl Microbiol Biotechnol,P7da88fedb2ff
P1671b336ba4a,Process Engineering Strategies for Microbial Lipid Production: From Strain Evolution to Industrial-Scale Bioprocessing,Table 2,Stressors used in ALE and the resulting beneficial phenotypes.,1,High temperature | Nitzschia inconspicua | Increased lipid accumulation stability under heat stress; maintenance of TAG productivity | Enhanced thermal tolerance; Stable heat tolerance across isolates; Improved robustness under heat stress | Improved outdoor cultivation viability; Reduced culture crashes; Lower operational costs | [101],inconspicua,10.1002/mbo3.1343,36825881,Adaptive laboratory evolution for increased temperature tolerance of the diatom Nitzschia inconspicua,,,P2c37b2a9883e
P1671b336ba4a,Process Engineering Strategies for Microbial Lipid Production: From Strain Evolution to Industrial-Scale Bioprocessing,Table 2,Stressors used in ALE and the resulting beneficial phenotypes.,2,Escherichia coli | Not directly relevant (non-oleaginous model; potential platform for engineered lipid pathways) | Extreme thermotolerance | Reduced contamination risk; Potential for new strain engineering targets | [102],Escherichia coli,10.1093/gbe/evaf171,41041937,Laboratory Evolution Reveals Transcriptional Mechanisms Underlying Thermal Adaptation of Escherichia coli,,,P2ede6ff0cfb5
P1671b336ba4a,Process Engineering Strategies for Microbial Lipid Production: From Strain Evolution to Industrial-Scale Bioprocessing,Table 2,Stressors used in ALE and the resulting beneficial phenotypes.,3,Corynebacterium glutamicum | Potential improvement in lipid-derived metabolites; increase in fatty acids content | Enhanced thermotolerance; Improved cellular protection; Genetically stable adaptive changes | Faster and more efficient high-temperature fermentation; Reduced cooling and energy costs; Increased process robustness | [103],Corynebacterium glutamicum,10.1186/s12934-024-02568-x,39468526,Thermo-adaptive evolution of Corynebacterium glutamicum reveals the regulatory functions of fasR and hrcA in heat tolerance,,,P4228831471d4
P1671b336ba4a,Process Engineering Strategies for Microbial Lipid Production: From Strain Evolution to Industrial-Scale Bioprocessing,Table 2,Stressors used in ALE and the resulting beneficial phenotypes.,4,Oxidative stress | Lactococcus lactis subspecies lactis LM1009 | Enhanced cyclopropane fatty acid (CFA) synthesis after oxidative adaptation | Cross-protection against multiple stresses; Improved functional and probiotic traits; Reprogrammed redox metabolism; Anti-inflammatory bioactivity | Next-generation probiotic development; Improved manufacturing robustness; Health-oriented functional foods and supplements | [104],Lactococcus lactis lactis,10.1007/s11274-025-04676-1,41217721,Adaptive laboratory evolution under oxidative stress in lactococcus lactis subsp. lactis LM1009: Transcriptomic remodeling and functional enhancement,,,P62eebc6cb0b5
P1671b336ba4a,Process Engineering Strategies for Microbial Lipid Production: From Strain Evolution to Industrial-Scale Bioprocessing,Table 2,Stressors used in ALE and the resulting beneficial phenotypes.,5,"Lacticaseibacillus rhamnosus | Not relevant for SCO (probiotic, non-lipid accumulating organism) | Enhanced oxidative stress tolerance; Faster adaptation and growth under oxidative stress | More robust probiotic strains; Cost-effective and scalable strain development; Improved functional food performance | [105]",Lacticaseibacillus rhamnosus,10.1002/smll.202306974,38247174,Adaptive Laboratory Evolution of Probiotics toward Oxidative Stress Using a Microfluidic-Based Platform,,,P921a299eff4d
P1671b336ba4a,Process Engineering Strategies for Microbial Lipid Production: From Strain Evolution to Industrial-Scale Bioprocessing,Table 2,Stressors used in ALE and the resulting beneficial phenotypes.,6,Fermentation byproducts | Saccharomyces cerevisiae | Indirect: increased storage lipids (TAGs) linked to stress tolerance and carbon storage | Enhanced fermentation stress tolerance; Increased intracellular carbohydrate storage; Improved fermentative performance | Higher ethanol yields and productivity; More robust and reliable fermentations; Improved process economics | [106],Saccharomyces cerevisiae,10.1016/j.procbio.2020.11.028,,Evaluation of ethanol tolerance in relation to intracellular storage compounds of Saccharomyces cerevisiae using FT-IR spectroscopy,,,Pab87d651c9ed
P1671b336ba4a,Process Engineering Strategies for Microbial Lipid Production: From Strain Evolution to Industrial-Scale Bioprocessing,Table 2,Stressors used in ALE and the resulting beneficial phenotypes.,7,Inhibitors | Escherichia coli | Not native SCO producer; potential chassis for ester/lipid pathway engineering | Enhanced isobutyl acetate (IBA) tolerance; Metabolic and regulatory optimization | Elimination of complex phase-separation strategies; Higher product titers; Lower production costs and improved scalability | [107],Escherichia coli,10.1016/j.ymben.2021.11.002,34763090,Adaptive laboratory evolution for improved tolerance of isobutyl acetate in Escherichia coli,,,P19e57d71954c
P1671b336ba4a,Process Engineering Strategies for Microbial Lipid Production: From Strain Evolution to Industrial-Scale Bioprocessing,Table 2,Stressors used in ALE and the resulting beneficial phenotypes.,8,Paecilomyces variotii | Limited SCO relevance; possible minor lipid metabolism involvement during detoxification | Enhanced tolerance and assimilation of lignocellulose-derived inhibitors; Improved biodetoxification capacity; Upregulated detoxification and assimilation pathways | Effective biodetoxification of lignocellulosic hydrolysates; Higher downstream product yields; Improved biorefinery efficiency | [108],Paecilomyces variotii,10.1016/j.biortech.2024.131351,39182793,Adaptive evolution of Paecilomyces variotii enhanced the biodetoxification of high-titer inhibitors in pretreated lignocellulosic feedstock,,,P548f268bb6c0
P1671b336ba4a,Process Engineering Strategies for Microbial Lipid Production: From Strain Evolution to Industrial-Scale Bioprocessing,Table 2,Stressors used in ALE and the resulting beneficial phenotypes.,9,Saccharomyces cerevisiae | Indirect: improved redox balance may support lipid biosynthesis under inhibitor stress | Enhanced furfural tolerance; Shortened lag phase; Increased ethanol production; Upregulated detoxification genes | Higher ethanol yield from biomass; Shorter fermentation time; Cost-effectiveness | [109],Saccharomyces cerevisiae,10.3389/fmicb.2023.1333777,38239732,Adaptive laboratory evolution to obtain furfural tolerant Saccharomyces cerevisiae for bioethanol production and the underlying mechanism,,,P829aa586d2cc
P1671b336ba4a,Process Engineering Strategies for Microbial Lipid Production: From Strain Evolution to Industrial-Scale Bioprocessing,Table 2,Stressors used in ALE and the resulting beneficial phenotypes.,10,Rhodosporidium toruloides | Increased lipid accumulation under inhibitor stress; improved SCO yield from lignocellulosic substrates | Enhanced tolerance to biomass-derived inhibitors; Improved growth under inhibitory conditions | More efficient biomass hydrolysate fermentation; Potential for stable large-scale bioprocesses | [110],Rhodosporidium toruloides,10.1016/j.indcrop.2021.113799,,Effects of inhibitory compounds derived from lignocellulosic biomass on the growth of the wild-type and evolved oleaginous yeast Rhodosporidium toruloides,,,P0e8e2207b6af
P1e356e2adc52,Plant microbiome engineering: from inoculation to genome editing,TABLE 1,"Comparison of traditional microbiome manipulation methods (approach, advantages, limitations).",1,"Seed-coat and root-dip inoculation | Direct delivery of selected bacteria/fungi onto the germinating seed or seedling roots to ensure early colonization of the rhizosphere. | •Pseudomonas fluorescens seed-coating increased wheat grain yield by 7% under low-N field conditions in the Turkey. •Wheat seeds coated with Bacillus spp. showed a 15% increase in seedling vigor and reduced Fusarium incidence Saudi Arabia. | •Guarantees early root colonization •Low inoculum loss compared with soil-drip •Simple to integrate into existing sowing equipment | •Viability can decline during storage and transport •Limited control over spatial distribution after germination •May not persist under harsh field conditions | (Moussa et al., 2013; Erdemci et al., 2019)",Pseudomonas fluorescens Bacillus Fusarium,10.1111/aab.12034,,Biological control of the wheat root rot caused by Fusarium graminearum using some PGPR strains in Saudi Arabia.,2013,Ann. Appl. Biol.,P629f2623c1aa
P1e356e2adc52,Plant microbiome engineering: from inoculation to genome editing,TABLE 1,"Comparison of traditional microbiome manipulation methods (approach, advantages, limitations).",1,"Seed-coat and root-dip inoculation | Direct delivery of selected bacteria/fungi onto the germinating seed or seedling roots to ensure early colonization of the rhizosphere. | •Pseudomonas fluorescens seed-coating increased wheat grain yield by 7% under low-N field conditions in the Turkey. •Wheat seeds coated with Bacillus spp. showed a 15% increase in seedling vigor and reduced Fusarium incidence Saudi Arabia. | •Guarantees early root colonization •Low inoculum loss compared with soil-drip •Simple to integrate into existing sowing equipment | •Viability can decline during storage and transport •Limited control over spatial distribution after germination •May not persist under harsh field conditions | (Moussa et al., 2013; Erdemci et al., 2019)",Pseudomonas fluorescens Bacillus Fusarium,,,Quantitative and qualitative response of wheat to Pseudomonas fluorescens rhizobacteria application.,2019,JAPS,P94916041515c
P1e356e2adc52,Plant microbiome engineering: from inoculation to genome editing,TABLE 1,"Comparison of traditional microbiome manipulation methods (approach, advantages, limitations).",2,"Soil-borne bio-fertilizers (e.g., mycorrhizal inoculants, rhizobia) | Introduction of symbiotic microorganisms that enhance nutrient acquisition or nitrogen fixation | •Arbuscular mycorrhizal (AM) inoculation significantly enhances phosphorus uptake and fertilizer efficiency, enabling up to 25–100% yield increases and 44% higher P-use efficiency while allowing reduced fertilizer inputs | •Direct introduction of functional microbes (N-fixers, P-solubilizers, biocontrol agents) •Well-established commercial products | •Rapid decline of introduced populations due to competition with indigenous microbiota •Variable efficacy across soils, climates, and cropping systems •Risk of non-target effects if the strain is not well-adapted | (Hao et al., 2014; Cabrales et al., 2019; Qian et al., 2024)",,10.1080/00103624.2014.912295,,Effects of Arbuscular mycorrhizal fungal inoculation and Phosphorus (P) addition on maize P utilization and growth in reclaimed soil of a mining area.,2014,Commun. Soil Sci. Plant Anal.,P3fcac319ce33
P1e356e2adc52,Plant microbiome engineering: from inoculation to genome editing,TABLE 1,"Comparison of traditional microbiome manipulation methods (approach, advantages, limitations).",2,"Soil-borne bio-fertilizers (e.g., mycorrhizal inoculants, rhizobia) | Introduction of symbiotic microorganisms that enhance nutrient acquisition or nitrogen fixation | •Arbuscular mycorrhizal (AM) inoculation significantly enhances phosphorus uptake and fertilizer efficiency, enabling up to 25–100% yield increases and 44% higher P-use efficiency while allowing reduced fertilizer inputs | •Direct introduction of functional microbes (N-fixers, P-solubilizers, biocontrol agents) •Well-established commercial products | •Rapid decline of introduced populations due to competition with indigenous microbiota •Variable efficacy across soils, climates, and cropping systems •Risk of non-target effects if the strain is not well-adapted | (Hao et al., 2014; Cabrales et al., 2019; Qian et al., 2024)",,10.1007/978-3-030-17597-9_14,,Effect of inoculation with glomeromycota fungi and fertilization on maize yield in acid soils,2019,Microbial Probiotics for Agricultural Systems: Advances in Agronomic Use,Pbdad1cd8f7ec
P1e356e2adc52,Plant microbiome engineering: from inoculation to genome editing,TABLE 1,"Comparison of traditional microbiome manipulation methods (approach, advantages, limitations).",2,"Soil-borne bio-fertilizers (e.g., mycorrhizal inoculants, rhizobia) | Introduction of symbiotic microorganisms that enhance nutrient acquisition or nitrogen fixation | •Arbuscular mycorrhizal (AM) inoculation significantly enhances phosphorus uptake and fertilizer efficiency, enabling up to 25–100% yield increases and 44% higher P-use efficiency while allowing reduced fertilizer inputs | •Direct introduction of functional microbes (N-fixers, P-solubilizers, biocontrol agents) •Well-established commercial products | •Rapid decline of introduced populations due to competition with indigenous microbiota •Variable efficacy across soils, climates, and cropping systems •Risk of non-target effects if the strain is not well-adapted | (Hao et al., 2014; Cabrales et al., 2019; Qian et al., 2024)",,10.3390/microorganisms12081550,39203391,Effect of AMF inoculation on reducing excessive fertilizer use.,2024,Microorganisms,P37878ba151c9
P1e356e2adc52,Plant microbiome engineering: from inoculation to genome editing,TABLE 1,"Comparison of traditional microbiome manipulation methods (approach, advantages, limitations).",3,"Organic amendments (compost, manure, biochar) | Supply of organic carbon and micronutrients that favor beneficial microbes while suppressing pathogens. | •Compost and Bacillus-based interventions markedly suppress rice sheath blight, reducing disease severity by 32.6–39.9% with compost and up to 64.7% with Bacillus strains | •Supplies carbon and nutrients that stimulate native beneficial microbes •Improves soil structure, water-holding capacity and overall fertility •Reduces reliance on synthetic chemicals | •Effects are indirect and depend on amendment quality and application rate •May also stimulate opportunistic pathogens if not properly composted •Nutrient release can be slow, requiring careful timing | (Nuryanto et al., 2023; Krishnan et al., 2025)",Bacillus Bacillus,10.1088/1755-1315/1160/1/012053,,Organic amendments and rice sheath blight management.,2023,IOP Conf. Ser. Earth Environ. Sci.,Pd0e30db02e5b
P1e356e2adc52,Plant microbiome engineering: from inoculation to genome editing,TABLE 1,"Comparison of traditional microbiome manipulation methods (approach, advantages, limitations).",3,"Organic amendments (compost, manure, biochar) | Supply of organic carbon and micronutrients that favor beneficial microbes while suppressing pathogens. | •Compost and Bacillus-based interventions markedly suppress rice sheath blight, reducing disease severity by 32.6–39.9% with compost and up to 64.7% with Bacillus strains | •Supplies carbon and nutrients that stimulate native beneficial microbes •Improves soil structure, water-holding capacity and overall fertility •Reduces reliance on synthetic chemicals | •Effects are indirect and depend on amendment quality and application rate •May also stimulate opportunistic pathogens if not properly composted •Nutrient release can be slow, requiring careful timing | (Nuryanto et al., 2023; Krishnan et al., 2025)",Bacillus Bacillus,10.1080/0028825X.2024.2394184,,"Rice sheath blight disease control by native endophytic Bacillus subtilis from Kuttanad, a globally important agricultural heritage system.",2025,N. Z. J. Bot.,P4b3df5dbc8fe
P1e356e2adc52,Plant microbiome engineering: from inoculation to genome editing,TABLE 1,"Comparison of traditional microbiome manipulation methods (approach, advantages, limitations).",4,"Crop rotation and inter-cropping | Alternating host plants to reshape the rhizosphere community and break disease cycles. | •A wheat-legume rotation in the Canadian Prairies increased the relative abundance of disease-suppressive Streptomyces spp. and lowered Fusarium head-blight severity. •Wheat-peanut rotation in the North China Plain increased rhizosphere microbial diversity and raised crop yield by 38% while cutting N2O emissions by 39% | •Alters the bulk-soil microbial pool, favoring disease-suppressive taxa •Breaks pathogen life cycles and reduces inoculum pressure •Enhances nutrient cycling (e.g., N-fixation by legumes) | •Requires long-term planning and compatible market demand •Benefits may be modest if rotation crops share similar root exudate profiles | (Woo et al., 2022; Yang et al., 2024)",Streptomyces Fusarium,10.3390/microorganisms10020370,35208825,"Pea-wheat rotation affects soil microbiota diversity, community structure, and soilborne pathogens.",2022,Microorganisms,P00244a3f7c49
P1e356e2adc52,Plant microbiome engineering: from inoculation to genome editing,TABLE 1,"Comparison of traditional microbiome manipulation methods (approach, advantages, limitations).",4,"Crop rotation and inter-cropping | Alternating host plants to reshape the rhizosphere community and break disease cycles. | •A wheat-legume rotation in the Canadian Prairies increased the relative abundance of disease-suppressive Streptomyces spp. and lowered Fusarium head-blight severity. •Wheat-peanut rotation in the North China Plain increased rhizosphere microbial diversity and raised crop yield by 38% while cutting N2O emissions by 39% | •Alters the bulk-soil microbial pool, favoring disease-suppressive taxa •Breaks pathogen life cycles and reduces inoculum pressure •Enhances nutrient cycling (e.g., N-fixation by legumes) | •Requires long-term planning and compatible market demand •Benefits may be modest if rotation crops share similar root exudate profiles | (Woo et al., 2022; Yang et al., 2024)",Streptomyces Fusarium,10.3390/BACTERIA3040030,,Utilizing plant growth-promoting rhizobacteria (PGPR) to advance sustainable agriculture.,2024,Bacteria,P9c8ac0344a92
P1e356e2adc52,Plant microbiome engineering: from inoculation to genome editing,TABLE 1,"Comparison of traditional microbiome manipulation methods (approach, advantages, limitations).",5,"Soil physicochemical management (tillage, irrigation, pH adjustment) | Modifying the abiotic environment to select for desired microbial guilds. | •Reduced tillage in a Californian almond orchard raised the diversity of Actinobacteria and correlated with improved drought resilience. •Biochar application in soybean systems improves yields by 4.7–6.4% on average and up to 28–37% under favorable soil and climatic conditions | •Preserves soil aggregates and the existing microbial habitat •Encourages growth of mycorrhizal fungi and other slow-growing taxa •Reduces erosion and fuel use | •Can lead to stratification of nutrients and compaction if not combined with cover crops •Weed pressure may increase, requiring additional control measures | (Yooyen et al., 2015; Dokoohaki et al., 2019; Fenster et al., 2021; Conde et al., 2024)",,,,Increasing Yield of Soybean by Adding Biochar.,2015,Increasing Yield of Soybean by Adding Biochar.,Pfb029266b805
P1e356e2adc52,Plant microbiome engineering: from inoculation to genome editing,TABLE 1,"Comparison of traditional microbiome manipulation methods (approach, advantages, limitations).",5,"Soil physicochemical management (tillage, irrigation, pH adjustment) | Modifying the abiotic environment to select for desired microbial guilds. | •Reduced tillage in a Californian almond orchard raised the diversity of Actinobacteria and correlated with improved drought resilience. •Biochar application in soybean systems improves yields by 4.7–6.4% on average and up to 28–37% under favorable soil and climatic conditions | •Preserves soil aggregates and the existing microbial habitat •Encourages growth of mycorrhizal fungi and other slow-growing taxa •Reduces erosion and fuel use | •Can lead to stratification of nutrients and compaction if not combined with cover crops •Weed pressure may increase, requiring additional control measures | (Yooyen et al., 2015; Dokoohaki et al., 2019; Fenster et al., 2021; Conde et al., 2024)",,10.1088/1748-9326/aafcf0,,Where should we apply biochar?,2019,Environ. Res. Lett.,P63a175f0e190
